ASN,Client Prefix,NAT,Spoof Private,Spoof Routable,Adjacency Spoofing,Date
5089 (NTL),82.20.247.x/24,yes,blocked,blocked,none,2017-07-24
12513 (ECLIPSE),213.152.59.x/24,yes,rewritten,rewritten,none,2017-07-24
6871 (Plusnet),51.6.221.x/24,yes,unknown,unknown,none,2017-07-24
786 (JANET),192.41.131.x/24,yes,unknown,unknown,none,2017-07-24
2856 (BT-UK-AS),217.43.8.x/24,yes,blocked,blocked,none,2017-07-24
9105 (TISCALI-UK),79.75.1.x/24,yes,received,received,/8,2017-07-24
31655 (ASN-GammaTelecom),195.162.100.x/24,yes,unknown,blocked,none,2017-07-24
20860 (IOMART-AS),88.150.157.x/24,yes,unknown,unknown,none,2017-07-24
2856 (BT-UK-AS),86.188.112.x/24,yes,rewritten,rewritten,none,2017-07-23
2856 (BT-UK-AS),86.144.204.x/24,yes,rewritten,rewritten,none,2017-07-23
5607 (BSKYB-BROADBAND-AS),176.249.169.x/24,yes,rewritten,rewritten,none,2017-07-23
5607 (BSKYB-BROADBAND-AS),90.206.188.x/24,yes,blocked,blocked,none,2017-07-23
5607 (BSKYB-BROADBAND-AS),151.228.61.x/24,yes,blocked,blocked,none,2017-07-23
5607 (BSKYB-BROADBAND-AS),2a02:c7f:4cxx::/40,no,blocked,blocked,/64,2017-07-23
5607 (BSKYB-BROADBAND-AS),90.219.172.x/24,yes,blocked,blocked,none,2017-07-23
5607 (BSKYB-BROADBAND-AS),2a02:c7d:1xx::/40,no,blocked,blocked,/64,2017-07-23
9105 (TISCALI-UK),79.75.1.x/24,yes,received,received,none,2017-07-23
2856 (BT-UK-AS),86.187.173.x/24,yes,unknown,unknown,none,2017-07-23
5089 (NTL),82.2.8.x/24,yes,blocked,blocked,none,2017-07-23
13285 (OPALTELECOM-AS),78.148.78.x/24,yes,rewritten,rewritten,none,2017-07-23
9105 (TISCALI-UK),62.64.132.x/24,yes,rewritten,rewritten,none,2017-07-23
43234 (TT-AOLUK-AS),92.6.238.x/24,yes,rewritten,rewritten,none,2017-07-23
12576 (ORANGE-PCS),89.194.196.x/24,yes,blocked,blocked,none,2017-07-23
6871 (Plusnet),143.159.250.x/24,yes,rewritten,rewritten,none,2017-07-23
6871 (Plusnet),81.174.242.x/24,yes,blocked,blocked,none,2017-07-23
5089 (NTL),77.99.239.x/24,yes,blocked,blocked,none,2017-07-23
13037 (ZEN-AS),82.71.26.x/24,yes,blocked,blocked,none,2017-07-23
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,unknown,blocked,none,2017-07-23
9105 (TISCALI-UK),79.75.1.x/24,yes,received,received,none,2017-07-23
2856 (BT-UK-AS),217.42.115.x/24,yes,blocked,blocked,none,2017-07-23
13285 (OPALTELECOM-AS),78.148.78.x/24,yes,rewritten,rewritten,none,2017-07-23
2856 (BT-UK-AS),86.187.174.x/24,yes,unknown,unknown,none,2017-07-23
14061 (DIGITALOCEAN-ASN),188.166.144.x/24,no,blocked,blocked,none,2017-07-23
14061 (DIGITALOCEAN-ASN),188.166.146.x/24,no,blocked,blocked,none,2017-07-23
203380 (DAInternationalGroup),130.185.251.x/24,no,unknown,unknown,none,2017-07-23
50056 (AI-NET),178.18.118.x/24,no,blocked,blocked,/26,2017-07-23
50056 (AI-NET),2a01:8000:1fxx::/40,no,blocked,blocked,/64,2017-07-23
20712 (AS20712),81.187.137.x/24,yes,rewritten,rewritten,none,2017-07-23
12576 (ORANGE-PCS),213.205.194.x/24,yes,blocked,blocked,none,2017-07-22
5089 (NTL),86.19.215.x/24,yes,rewritten,rewritten,none,2017-07-22
29302 (HSI-EUROPE),5.63.151.x/24,yes,blocked,blocked,none,2017-07-22
5089 (NTL),82.38.0.x/24,yes,unknown,unknown,none,2017-07-22
2856 (BT-UK-AS),86.187.163.x/24,yes,unknown,unknown,none,2017-07-22
2856 (BT-UK-AS),217.42.115.x/24,yes,blocked,blocked,none,2017-07-22
5089 (NTL),82.3.2.x/24,yes,blocked,blocked,none,2017-07-22
13285 (OPALTELECOM-AS),78.145.43.x/24,yes,rewritten,rewritten,none,2017-07-22
5607 (BSKYB-BROADBAND-AS),5.69.121.x/24,yes,blocked,blocked,none,2017-07-22
5607 (BSKYB-BROADBAND-AS),2a02:c7f:32xx::/40,no,blocked,blocked,/64,2017-07-22
2856 (BT-UK-AS),81.130.168.x/24,yes,blocked,blocked,none,2017-07-22
2856 (BT-UK-AS),2a00:23a8:40xx::/40,no,blocked,blocked,/56,2017-07-22
12496 (IDNET),212.69.53.x/24,yes,blocked,blocked,none,2017-07-22
5089 (NTL),82.3.243.x/24,yes,blocked,blocked,none,2017-07-22
13285 (OPALTELECOM-AS),92.21.59.x/24,yes,rewritten,rewritten,none,2017-07-22
8607 (TIMICO),80.175.106.x/24,yes,rewritten,rewritten,none,2017-07-22
2856 (BT-UK-AS),86.187.164.x/24,yes,unknown,unknown,none,2017-07-22
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-07-22
13285 (OPALTELECOM-AS),78.148.78.x/24,yes,rewritten,rewritten,none,2017-07-22
12496 (IDNET),91.135.5.x/24,yes,unknown,rewritten,none,2017-07-22
2856 (BT-UK-AS),86.158.46.x/24,yes,rewritten,rewritten,none,2017-07-22
2856 (BT-UK-AS),2a00:23c5:bdxx::/40,no,blocked,blocked,/64,2017-07-22
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/8,2017-07-22
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-07-22
5089 (NTL),77.99.239.x/24,yes,blocked,blocked,none,2017-07-22
13285 (OPALTELECOM-AS),78.148.78.x/24,yes,rewritten,rewritten,none,2017-07-21
29180 (O2-ONLINE-AS),82.132.219.x/24,yes,blocked,blocked,none,2017-07-21
2856 (BT-UK-AS),86.128.18.x/24,yes,blocked,blocked,none,2017-07-21
29302 (HSI-EUROPE),5.63.151.x/24,yes,blocked,blocked,none,2017-07-21
2856 (BT-UK-AS),86.128.18.x/24,yes,blocked,blocked,none,2017-07-21
2856 (BT-UK-AS),109.149.171.x/24,yes,blocked,blocked,none,2017-07-21
2856 (BT-UK-AS),86.150.137.x/24,yes,rewritten,rewritten,none,2017-07-21
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-07-21
6871 (Plusnet),143.159.94.x/24,yes,blocked,blocked,none,2017-07-21
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,unknown,blocked,none,2017-07-21
43234 (TT-AOLUK-AS),92.10.217.x/24,yes,rewritten,rewritten,none,2017-07-21
2856 (BT-UK-AS),81.138.4.x/24,yes,blocked,blocked,none,2017-07-21
5607 (BSKYB-BROADBAND-AS),151.224.207.x/24,yes,blocked,blocked,none,2017-07-21
5607 (BSKYB-BROADBAND-AS),2a02:c7f:66xx::/40,no,blocked,blocked,/64,2017-07-21
5607 (BSKYB-BROADBAND-AS),151.224.207.x/24,yes,blocked,blocked,none,2017-07-21
2856 (BT-UK-AS),31.53.25.x/24,yes,blocked,blocked,none,2017-07-21
2856 (BT-UK-AS),2a00:23c1:bfxx::/40,no,blocked,blocked,/56,2017-07-21
2856 (BT-UK-AS),86.165.207.x/24,yes,rewritten,rewritten,none,2017-07-21
2856 (BT-UK-AS),81.144.173.x/24,yes,blocked,blocked,none,2017-07-21
6871 (Plusnet),46.208.127.x/24,yes,blocked,blocked,none,2017-07-21
2856 (BT-UK-AS),86.128.18.x/24,yes,blocked,blocked,none,2017-07-21
6871 (Plusnet),143.159.53.x/24,yes,blocked,blocked,none,2017-07-21
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-07-21
13285 (OPALTELECOM-AS),78.148.78.x/24,yes,rewritten,rewritten,none,2017-07-21
2856 (BT-UK-AS),217.42.115.x/24,yes,blocked,blocked,none,2017-07-21
25180 (EXPONENTIAL-E-AS),5.148.8.x/24,yes,blocked,blocked,none,2017-07-21
29446 (CHUNKYCHIPS-AS),82.146.145.x/24,yes,blocked,blocked,none,2017-07-21
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/8,2017-07-21
31655 (ASN-GammaTelecom),195.162.100.x/24,yes,blocked,blocked,none,2017-07-21
13285 (OPALTELECOM-AS),78.148.78.x/24,yes,rewritten,rewritten,none,2017-07-21
31712 (GIGASTREAM-AS),83.142.39.x/24,no,blocked,blocked,/28,2017-07-21
2856 (BT-UK-AS),86.188.112.x/24,yes,rewritten,rewritten,none,2017-07-20
2856 (BT-UK-AS),86.153.198.x/24,yes,blocked,blocked,none,2017-07-20
42831 (UKSERVERS-AS),78.110.175.x/24,yes,blocked,blocked,none,2017-07-20
20860 (IOMART-AS),88.150.137.x/24,yes,blocked,blocked,none,2017-07-20
9105 (TISCALI-UK),88.110.67.x/24,yes,rewritten,rewritten,none,2017-07-20
2856 (BT-UK-AS),86.168.7.x/24,yes,blocked,blocked,none,2017-07-20
6871 (Plusnet),146.90.224.x/24,yes,rewritten,rewritten,none,2017-07-20
2856 (BT-UK-AS),86.169.23.x/24,yes,blocked,blocked,none,2017-07-20
2529 (DEMON-INTERNET),62.49.161.x/24,yes,blocked,blocked,none,2017-07-20
2856 (BT-UK-AS),86.145.31.x/24,yes,blocked,blocked,none,2017-07-20
56478 (BCUBE-AS),88.98.241.x/24,yes,rewritten,rewritten,none,2017-07-20
2856 (BT-UK-AS),217.42.115.x/24,yes,blocked,blocked,none,2017-07-20
6871 (Plusnet),146.90.224.x/24,yes,rewritten,rewritten,none,2017-07-20
13285 (OPALTELECOM-AS),78.148.78.x/24,yes,rewritten,rewritten,none,2017-07-20
5089 (NTL),81.99.108.x/24,yes,blocked,blocked,none,2017-07-20
2856 (BT-UK-AS),86.165.207.x/24,yes,rewritten,rewritten,none,2017-07-20
2856 (BT-UK-AS),86.165.207.x/24,yes,rewritten,rewritten,none,2017-07-20
2856 (BT-UK-AS),86.169.23.x/24,yes,blocked,blocked,none,2017-07-20
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-07-20
5089 (NTL),82.36.107.x/24,yes,blocked,blocked,none,2017-07-20
2856 (BT-UK-AS),165.120.164.x/24,yes,blocked,blocked,none,2017-07-20
5413 (AS5413),195.147.143.x/24,yes,rewritten,rewritten,none,2017-07-20
25180 (EXPONENTIAL-E-AS),31.221.114.x/24,yes,rewritten,rewritten,none,2017-07-20
25310 (ASN-CWACCESS),84.9.183.x/24,yes,blocked,blocked,none,2017-07-20
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/8,2017-07-20
31655 (ASN-GammaTelecom),195.162.100.x/24,yes,blocked,blocked,none,2017-07-20
2856 (BT-UK-AS),86.145.31.x/24,yes,blocked,blocked,none,2017-07-20
2856 (BT-UK-AS),81.148.170.x/24,yes,rewritten,rewritten,none,2017-07-20
5089 (NTL),82.38.0.x/24,yes,blocked,blocked,none,2017-07-20
5089 (NTL),86.28.232.x/24,yes,blocked,blocked,none,2017-07-20
2856 (BT-UK-AS),109.153.77.x/24,yes,rewritten,rewritten,none,2017-07-19
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-07-19
56329 (GIGACLEAR),46.227.149.x/24,yes,rewritten,rewritten,none,2017-07-19
5089 (NTL),80.2.114.x/24,yes,blocked,blocked,none,2017-07-19
6871 (Plusnet),146.90.176.x/24,yes,rewritten,rewritten,none,2017-07-19
5089 (NTL),82.38.0.x/24,yes,blocked,blocked,none,2017-07-19
2856 (BT-UK-AS),81.129.133.x/24,yes,blocked,blocked,none,2017-07-19
5607 (BSKYB-BROADBAND-AS),94.12.225.x/24,yes,blocked,blocked,none,2017-07-19
5607 (BSKYB-BROADBAND-AS),2a02:c7d:90xx::/40,no,blocked,blocked,/56,2017-07-19
9105 (TISCALI-UK),62.64.174.x/24,yes,blocked,blocked,none,2017-07-19
5089 (NTL),80.2.114.x/24,yes,blocked,blocked,none,2017-07-19
786 (JANET),143.53.30.x/24,no,blocked,blocked,/16,2017-07-19
2856 (BT-UK-AS),81.129.133.x/24,yes,blocked,blocked,none,2017-07-19
2856 (BT-UK-AS),86.145.31.x/24,yes,blocked,blocked,none,2017-07-19
13285 (OPALTELECOM-AS),78.148.78.x/24,yes,rewritten,rewritten,none,2017-07-19
2856 (BT-UK-AS),86.165.207.x/24,yes,rewritten,rewritten,none,2017-07-19
6871 (Plusnet),143.159.94.x/24,yes,blocked,blocked,none,2017-07-19
2856 (BT-UK-AS),86.165.207.x/24,yes,rewritten,rewritten,none,2017-07-19
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-07-19
5089 (NTL),82.38.0.x/24,yes,blocked,blocked,none,2017-07-19
5503 (RMIFL),194.154.22.x/24,no,blocked,blocked,/19,2017-07-19
5503 (RMIFL),217.181.16.x/24,no,unknown,unknown,none,2017-07-19
13285 (OPALTELECOM-AS),92.26.103.x/24,yes,rewritten,rewritten,none,2017-07-19
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.124.x/24,yes,blocked,blocked,none,2017-07-19
42004 (ULGRP-AS),195.8.192.x/24,yes,received,received,none,2017-07-19
6871 (Plusnet),147.147.208.x/24,yes,rewritten,rewritten,none,2017-07-19
6871 (Plusnet),143.159.94.x/24,yes,blocked,blocked,none,2017-07-19
2856 (BT-UK-AS),81.138.4.x/24,yes,blocked,blocked,none,2017-07-19
5607 (BSKYB-BROADBAND-AS),90.221.212.x/24,yes,blocked,blocked,none,2017-07-19
5607 (BSKYB-BROADBAND-AS),2a02:c7d:8exx::/40,no,blocked,blocked,/64,2017-07-19
31655 (ASN-GammaTelecom),185.21.209.x/24,yes,blocked,blocked,none,2017-07-19
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/8,2017-07-19
2856 (BT-UK-AS),86.145.31.x/24,yes,blocked,blocked,none,2017-07-19
5607 (BSKYB-BROADBAND-AS),90.193.252.x/24,yes,blocked,blocked,none,2017-07-19
5607 (BSKYB-BROADBAND-AS),2a02:c7d:bbxx::/40,no,blocked,blocked,/64,2017-07-19
5089 (NTL),82.3.2.x/24,yes,blocked,blocked,none,2017-07-19
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-07-18
2856 (BT-UK-AS),86.158.61.x/24,yes,blocked,blocked,none,2017-07-18
5089 (NTL),86.21.74.x/24,yes,blocked,blocked,none,2017-07-18
6871 (Plusnet),46.208.156.x/24,yes,rewritten,rewritten,none,2017-07-18
60339 (H3GUK),94.197.121.x/24,yes,blocked,received,/8,2017-07-18
56478 (BCUBE-AS),88.98.209.x/24,yes,blocked,blocked,none,2017-07-18
2856 (BT-UK-AS),195.171.242.x/24,yes,blocked,blocked,none,2017-07-18
5089 (NTL),86.23.51.x/24,yes,blocked,blocked,none,2017-07-18
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-07-18
6871 (Plusnet),146.198.201.x/24,yes,unknown,unknown,none,2017-07-18
13285 (OPALTELECOM-AS),78.148.78.x/24,yes,rewritten,rewritten,none,2017-07-18
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.57.x/24,yes,blocked,blocked,none,2017-07-18
2856 (BT-UK-AS),86.143.35.x/24,yes,blocked,blocked,none,2017-07-18
6871 (Plusnet),46.208.245.x/24,yes,rewritten,rewritten,none,2017-07-18
12576 (ORANGE-PCS),213.205.251.x/24,yes,rewritten,rewritten,none,2017-07-18
9105 (TISCALI-UK),212.139.95.x/24,yes,rewritten,rewritten,none,2017-07-18
6871 (Plusnet),143.159.94.x/24,yes,blocked,blocked,none,2017-07-18
5089 (NTL),77.98.166.x/24,yes,unknown,blocked,none,2017-07-18
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/29,2017-07-18
2856 (BT-UK-AS),86.173.230.x/24,yes,rewritten,rewritten,none,2017-07-18
5413 (AS5413),195.147.143.x/24,yes,rewritten,rewritten,none,2017-07-18
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,unknown,blocked,none,2017-07-18
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/8,2017-07-18
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-07-18
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-07-18
2856 (BT-UK-AS),86.179.2.x/24,yes,blocked,blocked,none,2017-07-18
5607 (BSKYB-BROADBAND-AS),94.10.228.x/24,yes,blocked,blocked,none,2017-07-18
5607 (BSKYB-BROADBAND-AS),2a02:c7d:b3xx::/40,no,blocked,blocked,/64,2017-07-18
39326 (HSO-GROUP),80.71.13.x/24,yes,unknown,unknown,none,2017-07-18
2856 (BT-UK-AS),81.153.254.x/24,yes,unknown,unknown,none,2017-07-18
5413 (AS5413),89.145.253.x/24,yes,rewritten,rewritten,none,2017-07-18
2856 (BT-UK-AS),86.145.31.x/24,yes,blocked,blocked,none,2017-07-18
6871 (Plusnet),146.198.201.x/24,yes,unknown,unknown,none,2017-07-18
42004 (ULGRP-AS),195.8.192.x/24,yes,blocked,blocked,/28,2017-07-18
42004 (ULGRP-AS),2a00:19d8:xx::/40,no,blocked,blocked,/64,2017-07-18
2856 (BT-UK-AS),86.150.137.x/24,yes,rewritten,rewritten,none,2017-07-18
42004 (ULGRP-AS),195.8.192.x/24,yes,blocked,blocked,/28,2017-07-18
42004 (ULGRP-AS),2a00:19d8:xx::/40,no,blocked,blocked,/64,2017-07-18
42004 (ULGRP-AS),195.8.192.x/24,yes,unknown,unknown,none,2017-07-18
5089 (NTL),82.26.72.x/24,yes,blocked,blocked,none,2017-07-17
5607 (BSKYB-BROADBAND-AS),5.64.215.x/24,yes,blocked,blocked,none,2017-07-17
5607 (BSKYB-BROADBAND-AS),2a02:c7f:2xx::/40,no,blocked,blocked,/56,2017-07-17
2856 (BT-UK-AS),81.157.171.x/24,yes,blocked,blocked,none,2017-07-17
5089 (NTL),86.23.51.x/24,yes,blocked,blocked,none,2017-07-17
6871 (Plusnet),143.159.94.x/24,yes,blocked,blocked,none,2017-07-17
13285 (OPALTELECOM-AS),78.148.78.x/24,yes,rewritten,rewritten,none,2017-07-17
5089 (NTL),86.23.51.x/24,yes,blocked,blocked,none,2017-07-17
2856 (BT-UK-AS),86.145.31.x/24,yes,blocked,blocked,none,2017-07-17
2856 (BT-UK-AS),86.176.12.x/24,yes,rewritten,rewritten,none,2017-07-17
2856 (BT-UK-AS),2a00:23c3:12xx::/40,no,blocked,blocked,/64,2017-07-17
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-07-17
25180 (EXPONENTIAL-E-AS),31.221.114.x/24,yes,rewritten,rewritten,none,2017-07-17
6871 (Plusnet),51.6.221.x/24,yes,unknown,unknown,none,2017-07-17
6871 (Plusnet),91.125.198.x/24,yes,blocked,blocked,none,2017-07-17
13285 (OPALTELECOM-AS),89.240.234.x/24,yes,rewritten,rewritten,none,2017-07-17
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-07-17
9105 (TISCALI-UK),79.76.216.x/24,yes,rewritten,rewritten,none,2017-07-17
16082 (SPITFIRE),87.224.70.x/24,yes,unknown,unknown,none,2017-07-17
9105 (TISCALI-UK),79.76.216.x/24,yes,rewritten,rewritten,none,2017-07-17
13285 (OPALTELECOM-AS),89.240.234.x/24,yes,rewritten,rewritten,none,2017-07-17
41811 (CONVERGENCE-GROUP),137.221.128.x/24,yes,unknown,unknown,none,2017-07-17
2856 (BT-UK-AS),194.72.102.x/24,yes,blocked,blocked,none,2017-07-17
5607 (BSKYB-BROADBAND-AS),176.24.11.x/24,yes,blocked,blocked,none,2017-07-17
5607 (BSKYB-BROADBAND-AS),2a02:c7f:dexx::/40,no,blocked,blocked,/64,2017-07-17
6871 (Plusnet),51.6.221.x/24,yes,unknown,unknown,none,2017-07-17
5607 (BSKYB-BROADBAND-AS),2.124.212.x/24,yes,blocked,blocked,none,2017-07-17
5607 (BSKYB-BROADBAND-AS),2a02:c7d:8cxx::/40,no,blocked,blocked,/64,2017-07-17
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/8,2017-07-17
12513 (ECLIPSE),213.152.59.x/24,yes,rewritten,rewritten,none,2017-07-17
786 (JANET),192.41.131.x/24,yes,unknown,unknown,none,2017-07-17
2856 (BT-UK-AS),86.145.31.x/24,yes,blocked,blocked,none,2017-07-17
5089 (NTL),82.3.2.x/24,yes,blocked,blocked,none,2017-07-17
12576 (ORANGE-PCS),31.65.231.x/24,yes,unknown,unknown,none,2017-07-17
5607 (BSKYB-BROADBAND-AS),151.228.61.x/24,yes,blocked,blocked,none,2017-07-17
5607 (BSKYB-BROADBAND-AS),2a02:c7f:4cxx::/40,no,blocked,blocked,/64,2017-07-17
5413 (AS5413),212.105.162.x/24,yes,rewritten,rewritten,none,2017-07-16
6871 (Plusnet),143.159.94.x/24,yes,blocked,blocked,none,2017-07-16
5378,90.255.170.x/24,yes,blocked,blocked,none,2017-07-16
5089 (NTL),82.40.125.x/24,yes,unknown,blocked,none,2017-07-16
2856 (BT-UK-AS),217.43.8.x/24,yes,blocked,blocked,none,2017-07-16
5607 (BSKYB-BROADBAND-AS),94.15.9.x/24,yes,rewritten,rewritten,none,2017-07-16
5089 (NTL),77.98.166.x/24,yes,blocked,blocked,none,2017-07-16
43234 (TT-AOLUK-AS),92.6.238.x/24,yes,rewritten,rewritten,none,2017-07-16
6939 (HURRICANE),2001:0:41xx::/40,no,unknown,unknown,none,2017-07-16
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/8,2017-07-16
6871 (Plusnet),51.6.221.x/24,yes,unknown,unknown,none,2017-07-16
9105 (TISCALI-UK),79.76.216.x/24,yes,rewritten,rewritten,none,2017-07-16
5089 (NTL),77.99.239.x/24,yes,blocked,blocked,none,2017-07-16
5607 (BSKYB-BROADBAND-AS),90.219.34.x/24,yes,blocked,blocked,none,2017-07-16
5607 (BSKYB-BROADBAND-AS),2a02:c7d:1xx::/40,no,blocked,blocked,/64,2017-07-16
5089 (NTL),77.98.166.x/24,yes,blocked,blocked,none,2017-07-16
60339 (H3GUK),94.197.121.x/24,yes,blocked,received,/8,2017-07-16
5089 (NTL),77.98.166.x/24,yes,blocked,blocked,none,2017-07-16
5089 (NTL),82.26.72.x/24,yes,blocked,blocked,none,2017-07-16
2856 (BT-UK-AS),217.44.29.x/24,yes,rewritten,rewritten,none,2017-07-16
2856 (BT-UK-AS),2a00:23c5:1xx::/40,no,blocked,blocked,/64,2017-07-16
5089 (NTL),82.40.125.x/24,yes,blocked,blocked,none,2017-07-16
5089 (NTL),82.2.8.x/24,yes,blocked,blocked,none,2017-07-16
6871 (Plusnet),37.152.224.x/24,yes,rewritten,rewritten,none,2017-07-16
43234 (TT-AOLUK-AS),92.6.238.x/24,yes,rewritten,rewritten,none,2017-07-16
6939 (HURRICANE),2001:0:41xx::/40,no,unknown,unknown,none,2017-07-16
2856 (BT-UK-AS),217.42.112.x/24,yes,blocked,blocked,none,2017-07-16
5089 (NTL),82.28.86.x/24,yes,blocked,blocked,none,2017-07-16
9105 (TISCALI-UK),62.64.132.x/24,yes,rewritten,rewritten,none,2017-07-16
2856 (BT-UK-AS),86.158.46.x/24,yes,rewritten,rewritten,none,2017-07-16
2856 (BT-UK-AS),2a00:23c5:bdxx::/40,no,blocked,blocked,/72,2017-07-16
13037 (ZEN-AS),82.71.26.x/24,yes,blocked,blocked,none,2017-07-16
6871 (Plusnet),81.174.242.x/24,yes,blocked,blocked,none,2017-07-16
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.84.x/24,yes,blocked,blocked,none,2017-07-16
2856 (BT-UK-AS),86.187.163.x/24,yes,unknown,unknown,none,2017-07-16
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/8,2017-07-16
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-07-16
14061 (DIGITALOCEAN-ASN),188.166.144.x/24,no,blocked,blocked,none,2017-07-16
203380 (DAInternationalGroup),130.185.251.x/24,no,unknown,unknown,none,2017-07-16
50056 (AI-NET),178.18.118.x/24,no,blocked,blocked,/26,2017-07-16
50056 (AI-NET),2a01:8000:1fxx::/40,no,blocked,blocked,/64,2017-07-16
6871 (Plusnet),146.198.201.x/24,yes,unknown,unknown,none,2017-07-16
5607 (BSKYB-BROADBAND-AS),151.228.61.x/24,yes,blocked,blocked,none,2017-07-16
5607 (BSKYB-BROADBAND-AS),2a02:c7f:4cxx::/40,no,blocked,blocked,/64,2017-07-16
5089 (NTL),77.99.239.x/24,yes,blocked,blocked,none,2017-07-15
20860 (IOMART-AS),109.169.19.x/24,yes,blocked,blocked,none,2017-07-15
6871 (Plusnet),146.198.201.x/24,yes,unknown,unknown,none,2017-07-15
5089 (NTL),82.28.86.x/24,yes,blocked,blocked,none,2017-07-15
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/8,2017-07-15
13037 (ZEN-AS),82.71.26.x/24,yes,blocked,blocked,none,2017-07-15
25180 (EXPONENTIAL-E-AS),5.148.98.x/24,yes,rewritten,rewritten,none,2017-07-15
12496 (IDNET),212.69.53.x/24,yes,blocked,blocked,none,2017-07-15
6871 (Plusnet),51.6.221.x/24,yes,unknown,unknown,none,2017-07-15
9105 (TISCALI-UK),79.71.170.x/24,yes,rewritten,rewritten,none,2017-07-15
2856 (BT-UK-AS),81.158.112.x/24,yes,blocked,blocked,none,2017-07-15
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-07-15
2856 (BT-UK-AS),86.187.162.x/24,yes,unknown,unknown,none,2017-07-15
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-07-15
9105 (TISCALI-UK),79.75.21.x/24,yes,received,received,/8,2017-07-15
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.82.x/24,yes,blocked,blocked,none,2017-07-15
31655 (ASN-GammaTelecom),188.66.84.x/24,yes,rewritten,rewritten,none,2017-07-15
5089 (NTL),82.38.0.x/24,yes,unknown,unknown,none,2017-07-14
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-07-14
5089 (NTL),82.26.72.x/24,yes,blocked,blocked,none,2017-07-14
2856 (BT-UK-AS),31.54.127.x/24,yes,blocked,blocked,none,2017-07-14
2856 (BT-UK-AS),2a00:23c0:8bxx::/40,no,blocked,blocked,/56,2017-07-14
5089 (NTL),86.19.215.x/24,yes,rewritten,rewritten,none,2017-07-14
13285 (OPALTELECOM-AS),78.145.43.x/24,yes,rewritten,rewritten,none,2017-07-14
5089 (NTL),77.98.166.x/24,yes,blocked,blocked,none,2017-07-14
5089 (NTL),82.28.86.x/24,yes,blocked,blocked,none,2017-07-14
5413 (AS5413),195.147.143.x/24,yes,unknown,rewritten,none,2017-07-14
6871 (Plusnet),80.229.232.x/24,yes,rewritten,rewritten,none,2017-07-14
13037 (ZEN-AS),82.71.26.x/24,yes,blocked,blocked,none,2017-07-14
13037 (ZEN-AS),82.71.26.x/24,yes,blocked,blocked,none,2017-07-14
5089 (NTL),82.26.72.x/24,yes,blocked,blocked,none,2017-07-14
2856 (BT-UK-AS),81.158.112.x/24,yes,blocked,blocked,none,2017-07-14
13037 (ZEN-AS),82.71.26.x/24,yes,blocked,blocked,none,2017-07-14
13285 (OPALTELECOM-AS),78.146.140.x/24,yes,rewritten,rewritten,none,2017-07-14
12496 (IDNET),91.135.5.x/24,yes,rewritten,rewritten,none,2017-07-14
5089 (NTL),86.25.184.x/24,yes,blocked,blocked,none,2017-07-14
