ASN,Client Prefix,NAT,Spoof Private,Spoof Routable,Adjacency Spoofing,Date
3320 (DTAG),79.242.116.x/24,yes,blocked,blocked,none,2017-07-12
3320 (DTAG),79.213.209.x/24,yes,blocked,blocked,none,2017-07-12
21413 (ENVIA-TEL-AS),89.187.204.x/24,yes,blocked,blocked,none,2017-07-12
12337 (NORIS-NETWORK),62.128.1.x/24,yes,blocked,blocked,none,2017-07-12
12337 (NORIS-NETWORK),2001:780:xx::/40,no,blocked,blocked,none,2017-07-12
6805 (TDDE-ASN1),78.52.239.x/24,yes,blocked,blocked,none,2017-07-12
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-07-12
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-12
31334 (KABELDEUTSCHLAND-AS),95.91.225.x/24,yes,rewritten,rewritten,none,2017-07-12
31334 (KABELDEUTSCHLAND-AS),2a02:8108:4axx::/40,no,blocked,blocked,/64,2017-07-12
3320 (DTAG),93.244.39.x/24,yes,blocked,blocked,none,2017-07-12
31334 (KABELDEUTSCHLAND-AS),77.22.143.x/24,yes,blocked,blocked,none,2017-07-11
31334 (KABELDEUTSCHLAND-AS),2a02:8109:16xx::/40,no,blocked,blocked,/64,2017-07-11
6805 (TDDE-ASN1),78.53.8.x/24,yes,blocked,blocked,none,2017-07-11
6805 (TDDE-ASN1),78.53.8.x/24,yes,blocked,blocked,none,2017-07-11
6805 (TDDE-ASN1),78.53.8.x/24,yes,blocked,blocked,none,2017-07-11
6805 (TDDE-ASN1),78.53.8.x/24,yes,blocked,blocked,none,2017-07-11
6805 (TDDE-ASN1),89.12.181.x/24,yes,rewritten,rewritten,none,2017-07-11
6805 (TDDE-ASN1),78.53.8.x/24,yes,blocked,blocked,none,2017-07-11
6805 (TDDE-ASN1),78.53.8.x/24,yes,blocked,blocked,none,2017-07-11
21413 (ENVIA-TEL-AS),193.98.119.x/24,yes,blocked,blocked,none,2017-07-11
35244 (KMS-DE_AS),77.47.118.x/24,yes,blocked,blocked,none,2017-07-11
35244 (KMS-DE_AS),2001:4c50:1xx::/40,no,blocked,blocked,/56,2017-07-11
3320 (DTAG),93.254.115.x/24,yes,blocked,blocked,none,2017-07-11
3320 (DTAG),2003:6:51xx::/40,yes,blocked,blocked,none,2017-07-11
6805 (TDDE-ASN1),92.229.83.x/24,yes,blocked,blocked,none,2017-07-11
31334 (KABELDEUTSCHLAND-AS),95.91.238.x/24,yes,rewritten,rewritten,none,2017-07-11
3320 (DTAG),87.175.174.x/24,yes,blocked,blocked,none,2017-07-11
3320 (DTAG),2003:d8:6bxx::/40,no,blocked,blocked,/56,2017-07-11
29562 (KabelBW-ASN),5.158.140.x/24,yes,rewritten,blocked,none,2017-07-11
3209 (VODANET),84.59.138.x/24,yes,blocked,blocked,none,2017-07-11
6805 (TDDE-ASN1),92.224.52.x/24,yes,blocked,blocked,none,2017-07-11
12337 (NORIS-NETWORK),62.128.1.x/24,yes,blocked,blocked,none,2017-07-11
12337 (NORIS-NETWORK),2001:780:xx::/40,no,blocked,blocked,none,2017-07-11
3320 (DTAG),84.136.243.x/24,yes,blocked,blocked,none,2017-07-11
8881 (VERSATEL),89.27.237.x/24,yes,blocked,blocked,none,2017-07-11
553 (BELWUE),134.34.7.x/24,yes,unknown,unknown,none,2017-07-11
3320 (DTAG),87.163.177.x/24,yes,blocked,blocked,none,2017-07-11
3320 (DTAG),2003:62:44xx::/40,no,blocked,blocked,/64,2017-07-11
8365 (MANDA),130.83.108.x/24,no,unknown,unknown,none,2017-07-11
3320 (DTAG),91.54.1.x/24,yes,blocked,blocked,none,2017-07-11
6805 (TDDE-ASN1),78.53.8.x/24,yes,blocked,blocked,none,2017-07-11
6805 (TDDE-ASN1),78.53.8.x/24,yes,blocked,blocked,none,2017-07-11
31334 (KABELDEUTSCHLAND-AS),77.22.143.x/24,yes,blocked,blocked,none,2017-07-11
31334 (KABELDEUTSCHLAND-AS),2a02:8109:16xx::/40,no,blocked,blocked,/64,2017-07-11
6805 (TDDE-ASN1),78.52.18.x/24,yes,blocked,blocked,none,2017-07-10
680 (DFN),192.76.146.x/24,yes,unknown,blocked,none,2017-07-10
8881 (VERSATEL),89.27.237.x/24,yes,unknown,unknown,none,2017-07-10
3320 (DTAG),93.254.115.x/24,yes,blocked,blocked,none,2017-07-10
3320 (DTAG),2003:6:51xx::/40,yes,blocked,blocked,none,2017-07-10
31334 (KABELDEUTSCHLAND-AS),31.17.148.x/24,yes,blocked,blocked,none,2017-07-10
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,/88,2017-07-10
60294 (DE-DGW),185.22.142.x/24,yes,rewritten,rewritten,none,2017-07-10
35244 (KMS-DE_AS),77.47.119.x/24,yes,rewritten,rewritten,none,2017-07-10
35244 (KMS-DE_AS),2001:4c50:6xx::/40,no,blocked,blocked,/56,2017-07-10
6830 (LGI-UPC),109.91.34.x/24,yes,blocked,blocked,none,2017-07-10
6830 (LGI-UPC),2a02:908:cxx::/40,no,blocked,blocked,/64,2017-07-10
553 (BELWUE),141.70.82.x/24,yes,unknown,unknown,none,2017-07-10
3320 (DTAG),79.193.223.x/24,yes,rewritten,rewritten,none,2017-07-10
6805 (TDDE-ASN1),92.229.95.x/24,yes,blocked,blocked,none,2017-07-10
3209 (VODANET),178.4.66.x/24,yes,blocked,blocked,none,2017-07-10
21413 (ENVIA-TEL-AS),77.235.168.x/24,yes,blocked,blocked,none,2017-07-10
3320 (DTAG),79.193.223.x/24,yes,rewritten,rewritten,none,2017-07-10
680 (DFN),193.175.4.x/24,yes,blocked,blocked,none,2017-07-10
3320 (DTAG),79.193.223.x/24,yes,rewritten,rewritten,none,2017-07-10
680 (DFN),192.76.146.x/24,yes,blocked,blocked,none,2017-07-10
31334 (KABELDEUTSCHLAND-AS),91.65.148.x/24,yes,unknown,unknown,none,2017-07-10
6805 (TDDE-ASN1),78.52.18.x/24,yes,blocked,blocked,none,2017-07-10
553 (BELWUE),141.70.82.x/24,yes,unknown,unknown,none,2017-07-10
13101 (TNG-AS),86.103.228.x/24,yes,blocked,blocked,none,2017-07-09
15943 (WTNET-AS),84.46.41.x/24,yes,rewritten,rewritten,none,2017-07-09
6805 (TDDE-ASN1),78.53.7.x/24,yes,blocked,blocked,none,2017-07-09
3209 (VODANET),88.69.153.x/24,yes,blocked,blocked,none,2017-07-09
21413 (ENVIA-TEL-AS),37.247.76.x/24,yes,blocked,blocked,none,2017-07-09
680 (DFN),192.76.146.x/24,yes,blocked,blocked,none,2017-07-09
8881 (VERSATEL),87.123.30.x/24,yes,blocked,blocked,none,2017-07-09
3320 (DTAG),87.163.177.x/24,yes,blocked,blocked,none,2017-07-09
6805 (TDDE-ASN1),92.224.51.x/24,yes,blocked,blocked,none,2017-07-09
6805 (TDDE-ASN1),78.53.7.x/24,yes,blocked,blocked,none,2017-07-09
6805 (TDDE-ASN1),78.53.7.x/24,yes,blocked,blocked,none,2017-07-09
3320 (DTAG),93.254.115.x/24,yes,blocked,blocked,none,2017-07-09
3320 (DTAG),2003:6:51xx::/40,yes,blocked,blocked,none,2017-07-09
6805 (TDDE-ASN1),78.53.7.x/24,yes,blocked,blocked,none,2017-07-09
21413 (ENVIA-TEL-AS),37.247.76.x/24,yes,blocked,blocked,none,2017-07-09
14061 (DIGITALOCEAN-ASN),46.101.240.x/24,no,blocked,blocked,none,2017-07-09
6805 (TDDE-ASN1),78.52.67.x/24,yes,blocked,blocked,none,2017-07-09
24940 (HETZNER-AS),46.4.103.x/24,no,blocked,blocked,none,2017-07-09
24940 (HETZNER-AS),2a01:4f8:1xx::/40,no,blocked,blocked,none,2017-07-09
6805 (TDDE-ASN1),78.52.204.x/24,yes,blocked,blocked,none,2017-07-08
3320 (DTAG),46.83.34.x/24,yes,rewritten,rewritten,none,2017-07-08
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,none,2017-07-08
24940 (HETZNER-AS),176.9.149.x/24,no,blocked,blocked,/26,2017-07-08
24940 (HETZNER-AS),138.201.69.x/24,no,blocked,blocked,/27,2017-07-08
6805 (TDDE-ASN1),78.52.204.x/24,yes,blocked,blocked,none,2017-07-08
6805 (TDDE-ASN1),78.52.204.x/24,yes,blocked,blocked,none,2017-07-08
6805 (TDDE-ASN1),78.52.204.x/24,yes,blocked,blocked,none,2017-07-08
3209 (VODANET),178.3.104.x/24,yes,blocked,blocked,none,2017-07-08
6805 (TDDE-ASN1),78.52.204.x/24,yes,blocked,blocked,none,2017-07-08
6805 (TDDE-ASN1),78.52.204.x/24,yes,blocked,blocked,none,2017-07-08
3209 (VODANET),178.5.149.x/24,yes,unknown,blocked,none,2017-07-08
3209 (VODANET),92.73.254.x/24,yes,blocked,blocked,none,2017-07-08
3320 (DTAG),46.83.39.x/24,yes,rewritten,rewritten,none,2017-07-07
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-07
6805 (TDDE-ASN1),78.52.207.x/24,yes,blocked,blocked,none,2017-07-07
6805 (TDDE-ASN1),78.52.207.x/24,yes,blocked,blocked,none,2017-07-07
42652 (DELUNET),156.67.136.x/24,yes,rewritten,rewritten,none,2017-07-07
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-07-07
31334 (KABELDEUTSCHLAND-AS),31.17.148.x/24,yes,blocked,blocked,none,2017-07-07
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,/64,2017-07-07
3320 (DTAG),79.224.238.x/24,yes,unknown,unknown,none,2017-07-07
24961 (MYLOC-AS),46.20.46.x/24,no,blocked,blocked,/23,2017-07-07
3320 (DTAG),93.254.115.x/24,yes,blocked,blocked,none,2017-07-07
3320 (DTAG),2003:6:51xx::/40,yes,blocked,blocked,none,2017-07-07
28753 (LEASEWEB-DE),46.165.230.x/24,yes,blocked,blocked,none,2017-07-07
28753 (LEASEWEB-DE),46.165.229.x/24,yes,blocked,blocked,none,2017-07-07
3320 (DTAG),91.14.147.x/24,yes,blocked,blocked,none,2017-07-07
3320 (DTAG),84.141.242.x/24,yes,rewritten,rewritten,none,2017-07-07
6805 (TDDE-ASN1),92.224.52.x/24,yes,blocked,blocked,none,2017-07-07
6805 (TDDE-ASN1),78.52.207.x/24,yes,blocked,blocked,none,2017-07-07
6805 (TDDE-ASN1),78.52.207.x/24,yes,blocked,blocked,none,2017-07-07
6805 (TDDE-ASN1),78.52.207.x/24,yes,blocked,blocked,none,2017-07-07
3320 (DTAG),46.83.43.x/24,yes,rewritten,rewritten,none,2017-07-07
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-07
3320 (DTAG),46.83.43.x/24,yes,rewritten,rewritten,none,2017-07-07
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,none,2017-07-07
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-07-06
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-06
3320 (DTAG),93.244.87.x/24,yes,blocked,blocked,none,2017-07-06
6805 (TDDE-ASN1),92.224.52.x/24,yes,blocked,blocked,none,2017-07-06
3209 (VODANET),92.76.95.x/24,yes,blocked,blocked,none,2017-07-06
3320 (DTAG),91.34.199.x/24,yes,blocked,blocked,none,2017-07-06
3320 (DTAG),93.254.115.x/24,yes,blocked,blocked,none,2017-07-06
3320 (DTAG),2003:6:51xx::/40,yes,blocked,blocked,none,2017-07-06
31334 (KABELDEUTSCHLAND-AS),95.91.255.x/24,yes,blocked,blocked,none,2017-07-06
31334 (KABELDEUTSCHLAND-AS),2a02:810d:2exx::/40,no,blocked,blocked,/64,2017-07-06
8881 (VERSATEL),89.27.237.x/24,yes,unknown,unknown,none,2017-07-06
5605 (NETUSE),195.244.232.x/24,yes,unknown,unknown,none,2017-07-06
6805 (TDDE-ASN1),95.114.0.x/24,yes,blocked,blocked,none,2017-07-06
3320 (DTAG),84.141.242.x/24,yes,rewritten,rewritten,none,2017-07-06
6805 (TDDE-ASN1),78.51.173.x/24,yes,blocked,blocked,none,2017-07-06
31334 (KABELDEUTSCHLAND-AS),146.52.113.x/24,yes,blocked,blocked,none,2017-07-06
31334 (KABELDEUTSCHLAND-AS),2a02:810c:c6xx::/40,no,blocked,blocked,none,2017-07-06
50629 (LWLCOM),31.209.95.x/24,yes,rewritten,rewritten,none,2017-07-06
3209 (VODANET),188.106.226.x/24,yes,blocked,blocked,none,2017-07-06
6805 (TDDE-ASN1),78.52.206.x/24,yes,blocked,blocked,none,2017-07-06
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-07-05
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-05
6805 (TDDE-ASN1),85.180.230.x/24,yes,blocked,blocked,none,2017-07-05
3209 (VODANET),178.4.18.x/24,yes,blocked,blocked,none,2017-07-05
6805 (TDDE-ASN1),78.52.239.x/24,yes,blocked,blocked,none,2017-07-05
6805 (TDDE-ASN1),78.52.239.x/24,yes,blocked,blocked,none,2017-07-05
6805 (TDDE-ASN1),78.52.239.x/24,yes,blocked,blocked,none,2017-07-05
6805 (TDDE-ASN1),78.52.239.x/24,yes,blocked,blocked,none,2017-07-05
3320 (DTAG),46.83.40.x/24,yes,rewritten,rewritten,none,2017-07-05
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,none,2017-07-05
3320 (DTAG),93.254.115.x/24,yes,blocked,blocked,none,2017-07-05
3320 (DTAG),2003:6:51xx::/40,yes,blocked,blocked,none,2017-07-05
6805 (TDDE-ASN1),92.224.60.x/24,yes,blocked,blocked,none,2017-07-05
3320 (DTAG),79.242.103.x/24,yes,blocked,blocked,none,2017-07-05
8365 (MANDA),130.83.111.x/24,no,unknown,unknown,none,2017-07-05
8365 (MANDA),2001:41b8:8xx::/40,no,blocked,blocked,/96,2017-07-05
3320 (DTAG),87.163.32.x/24,yes,blocked,blocked,none,2017-07-05
3320 (DTAG),2003:e6:bxx::/40,no,blocked,blocked,/64,2017-07-05
31334 (KABELDEUTSCHLAND-AS),95.91.225.x/24,yes,rewritten,rewritten,none,2017-07-05
31334 (KABELDEUTSCHLAND-AS),2a02:8108:4axx::/40,no,blocked,blocked,/64,2017-07-05
31334 (KABELDEUTSCHLAND-AS),95.91.225.x/24,yes,rewritten,rewritten,none,2017-07-05
31334 (KABELDEUTSCHLAND-AS),2a02:8108:4axx::/40,no,blocked,blocked,/64,2017-07-05
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-07-04
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-04
3320 (DTAG),93.244.87.x/24,yes,blocked,blocked,none,2017-07-04
6805 (TDDE-ASN1),78.52.199.x/24,yes,blocked,blocked,none,2017-07-04
6805 (TDDE-ASN1),78.52.199.x/24,yes,blocked,blocked,none,2017-07-04
6805 (TDDE-ASN1),78.52.199.x/24,yes,blocked,blocked,none,2017-07-04
3320 (DTAG),46.83.39.x/24,yes,rewritten,rewritten,none,2017-07-04
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-04
42652 (DELUNET),188.210.56.x/24,yes,rewritten,rewritten,none,2017-07-04
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-07-04
6805 (TDDE-ASN1),77.177.24.x/24,yes,rewritten,rewritten,none,2017-07-04
6805 (TDDE-ASN1),92.224.60.x/24,yes,blocked,blocked,none,2017-07-04
29562 (KabelBW-ASN),5.158.140.x/24,yes,rewritten,blocked,none,2017-07-04
553 (BELWUE),141.58.25.x/24,no,blocked,blocked,none,2017-07-04
6805 (TDDE-ASN1),92.224.60.x/24,yes,blocked,blocked,none,2017-07-04
8365 (MANDA),130.83.107.x/24,no,unknown,unknown,none,2017-07-04
8365 (MANDA),2001:41b8:8xx::/40,no,blocked,blocked,/40,2017-07-04
553 (BELWUE),134.34.7.x/24,yes,unknown,unknown,none,2017-07-04
31334 (KABELDEUTSCHLAND-AS),95.91.238.x/24,yes,rewritten,rewritten,none,2017-07-04
28753 (LEASEWEB-DE),178.162.198.x/24,yes,unknown,unknown,none,2017-07-04
3320 (DTAG),87.175.174.x/24,yes,blocked,blocked,none,2017-07-04
3320 (DTAG),2003:d8:6bxx::/40,no,blocked,blocked,none,2017-07-04
31334 (KABELDEUTSCHLAND-AS),77.22.143.x/24,yes,blocked,blocked,none,2017-07-04
31334 (KABELDEUTSCHLAND-AS),2a02:8109:16xx::/40,no,blocked,blocked,/64,2017-07-04
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-07-04
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-04
42652 (DELUNET),156.67.137.x/24,yes,rewritten,rewritten,none,2017-07-03
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-07-03
31334 (KABELDEUTSCHLAND-AS),31.17.148.x/24,yes,blocked,blocked,none,2017-07-03
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,/64,2017-07-03
6805 (TDDE-ASN1),78.52.19.x/24,yes,blocked,blocked,none,2017-07-03
8881 (VERSATEL),89.27.237.x/24,yes,unknown,unknown,none,2017-07-03
3320 (DTAG),87.175.162.x/24,yes,blocked,blocked,none,2017-07-03
3320 (DTAG),2003:d8:6bxx::/40,no,blocked,blocked,/56,2017-07-03
6805 (TDDE-ASN1),92.229.80.x/24,yes,blocked,blocked,none,2017-07-03
3320 (DTAG),79.193.209.x/24,yes,rewritten,rewritten,none,2017-07-03
6805 (TDDE-ASN1),78.52.19.x/24,yes,blocked,blocked,none,2017-07-03
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-07-03
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-03
553 (BELWUE),141.70.82.x/24,yes,unknown,unknown,none,2017-07-03
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-07-02
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-02
42652 (DELUNET),188.210.57.x/24,yes,rewritten,rewritten,none,2017-07-02
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-07-02
6805 (TDDE-ASN1),78.52.225.x/24,yes,blocked,blocked,none,2017-07-02
13101 (TNG-AS),86.103.226.x/24,yes,blocked,blocked,none,2017-07-02
553 (BELWUE),141.10.85.x/24,no,blocked,blocked,/26,2017-07-02
553 (BELWUE),2001:7c0:axx::/40,no,blocked,blocked,/48,2017-07-02
3209 (VODANET),84.61.126.x/24,yes,blocked,blocked,none,2017-07-02
3209 (VODANET),188.108.6.x/24,yes,blocked,blocked,none,2017-07-02
3320 (DTAG),87.163.42.x/24,yes,blocked,blocked,none,2017-07-02
3320 (DTAG),2003:e6:bxx::/40,no,blocked,blocked,/64,2017-07-02
6805 (TDDE-ASN1),92.229.85.x/24,yes,blocked,blocked,none,2017-07-02
6805 (TDDE-ASN1),85.181.183.x/24,yes,unknown,blocked,none,2017-07-02
6805 (TDDE-ASN1),85.181.183.x/24,yes,blocked,blocked,none,2017-07-02
6805 (TDDE-ASN1),78.52.225.x/24,yes,blocked,blocked,none,2017-07-02
6805 (TDDE-ASN1),78.52.225.x/24,yes,blocked,blocked,none,2017-07-02
6805 (TDDE-ASN1),85.181.183.x/24,yes,blocked,blocked,none,2017-07-02
14061 (DIGITALOCEAN-ASN),46.101.240.x/24,no,blocked,blocked,none,2017-07-02
21413 (ENVIA-TEL-AS),83.221.229.x/24,yes,blocked,blocked,none,2017-07-02
21413 (ENVIA-TEL-AS),83.221.229.x/24,yes,blocked,blocked,none,2017-07-02
3320 (DTAG),46.83.32.x/24,yes,rewritten,rewritten,none,2017-07-02
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-02
6805 (TDDE-ASN1),78.52.64.x/24,yes,blocked,blocked,none,2017-07-02
24940 (HETZNER-AS),46.4.103.x/24,no,blocked,blocked,/25,2017-07-02
24940 (HETZNER-AS),2a01:4f8:1xx::/40,no,blocked,blocked,/64,2017-07-02
3320 (DTAG),46.83.32.x/24,yes,rewritten,rewritten,none,2017-07-02
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,none,2017-07-02
3320 (DTAG),46.83.34.x/24,yes,rewritten,rewritten,none,2017-07-02
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-02
3320 (DTAG),46.83.34.x/24,yes,rewritten,rewritten,none,2017-07-01
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-01
24940 (HETZNER-AS),176.9.149.x/24,no,blocked,blocked,/26,2017-07-01
3320 (DTAG),46.83.34.x/24,yes,rewritten,rewritten,none,2017-07-01
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-01
3320 (DTAG),46.83.34.x/24,yes,rewritten,rewritten,none,2017-07-01
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-07-01
6805 (TDDE-ASN1),77.2.178.x/24,yes,blocked,blocked,none,2017-07-01
21413 (ENVIA-TEL-AS),94.100.74.x/24,yes,blocked,blocked,none,2017-07-01
6805 (TDDE-ASN1),77.2.178.x/24,yes,blocked,blocked,none,2017-07-01
6805 (TDDE-ASN1),77.2.178.x/24,yes,blocked,blocked,none,2017-07-01
6805 (TDDE-ASN1),77.2.178.x/24,yes,blocked,blocked,none,2017-07-01
6805 (TDDE-ASN1),77.2.178.x/24,yes,blocked,blocked,none,2017-07-01
6805 (TDDE-ASN1),92.229.93.x/24,yes,blocked,blocked,none,2017-07-01
24940 (HETZNER-AS),138.201.69.x/24,no,blocked,blocked,/27,2017-07-01
6805 (TDDE-ASN1),78.53.11.x/24,yes,blocked,blocked,none,2017-07-01
6805 (TDDE-ASN1),78.53.11.x/24,yes,blocked,blocked,none,2017-07-01
6805 (TDDE-ASN1),78.53.11.x/24,yes,blocked,blocked,none,2017-07-01
6805 (TDDE-ASN1),78.53.11.x/24,yes,blocked,blocked,none,2017-07-01
6805 (TDDE-ASN1),78.53.11.x/24,yes,blocked,blocked,none,2017-07-01
3209 (VODANET),84.59.200.x/24,yes,blocked,blocked,none,2017-07-01
6805 (TDDE-ASN1),77.188.101.x/24,yes,blocked,blocked,none,2017-07-01
15943 (WTNET-AS),84.46.27.x/24,yes,rewritten,rewritten,none,2017-07-01
3320 (DTAG),88.128.81.x/24,yes,unknown,unknown,none,2017-07-01
3320 (DTAG),88.128.81.x/24,yes,unknown,unknown,none,2017-07-01
21413 (ENVIA-TEL-AS),94.100.74.x/24,yes,blocked,blocked,none,2017-07-01
3320 (DTAG),46.83.40.x/24,yes,rewritten,rewritten,none,2017-06-30
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,none,2017-06-30
3320 (DTAG),91.54.0.x/24,yes,blocked,blocked,none,2017-06-30
31334 (KABELDEUTSCHLAND-AS),95.91.225.x/24,yes,rewritten,rewritten,none,2017-06-30
31334 (KABELDEUTSCHLAND-AS),2a02:8108:4axx::/40,no,blocked,blocked,/64,2017-06-30
31334 (KABELDEUTSCHLAND-AS),77.22.143.x/24,yes,blocked,blocked,none,2017-06-30
31334 (KABELDEUTSCHLAND-AS),2a02:8109:16xx::/40,no,blocked,blocked,/64,2017-06-30
6805 (TDDE-ASN1),78.52.16.x/24,yes,blocked,blocked,none,2017-06-30
31334 (KABELDEUTSCHLAND-AS),31.17.148.x/24,yes,blocked,blocked,none,2017-06-30
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,none,2017-06-30
8881 (VERSATEL),89.27.237.x/24,yes,unknown,unknown,none,2017-06-30
3320 (DTAG),79.224.236.x/24,yes,unknown,unknown,none,2017-06-30
24961 (MYLOC-AS),46.20.46.x/24,no,blocked,blocked,/23,2017-06-30
31334 (KABELDEUTSCHLAND-AS),146.52.112.x/24,yes,blocked,blocked,none,2017-06-30
31334 (KABELDEUTSCHLAND-AS),2a02:810c:c6xx::/40,no,blocked,blocked,none,2017-06-30
21413 (ENVIA-TEL-AS),83.221.255.x/24,yes,blocked,blocked,none,2017-06-30
6805 (TDDE-ASN1),92.229.86.x/24,yes,blocked,blocked,none,2017-06-30
24961 (MYLOC-AS),89.163.214.x/24,yes,blocked,blocked,none,2017-06-30
6830 (LGI-UPC),2a02:908:2cxx::/40,no,blocked,blocked,/96,2017-06-30
31334 (KABELDEUTSCHLAND-AS),91.65.148.x/24,yes,unknown,unknown,none,2017-06-30
3320 (DTAG),91.14.153.x/24,yes,blocked,blocked,none,2017-06-30
3320 (DTAG),84.188.43.x/24,yes,blocked,blocked,none,2017-06-30
3320 (DTAG),2003:ce:c3xx::/40,no,blocked,blocked,/56,2017-06-30
3320 (DTAG),84.165.114.x/24,yes,blocked,blocked,none,2017-06-30
6805 (TDDE-ASN1),78.52.16.x/24,yes,blocked,blocked,none,2017-06-30
3320 (DTAG),46.83.38.x/24,yes,rewritten,rewritten,none,2017-06-29
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-06-29
31334 (KABELDEUTSCHLAND-AS),31.17.148.x/24,yes,blocked,blocked,none,2017-06-29
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,/64,2017-06-29
6805 (TDDE-ASN1),78.53.11.x/24,yes,blocked,blocked,none,2017-06-29
6805 (TDDE-ASN1),78.53.11.x/24,yes,blocked,blocked,none,2017-06-29
3209 (VODANET),178.8.207.x/24,yes,blocked,blocked,none,2017-06-29
3209 (VODANET),178.8.207.x/24,yes,blocked,blocked,none,2017-06-29
6805 (TDDE-ASN1),85.178.33.x/24,yes,blocked,blocked,none,2017-06-29
3209 (VODANET),178.8.207.x/24,yes,blocked,blocked,none,2017-06-29
21413 (ENVIA-TEL-AS),77.235.168.x/24,yes,blocked,blocked,none,2017-06-29
8881 (VERSATEL),89.27.237.x/24,yes,blocked,blocked,none,2017-06-29
6805 (TDDE-ASN1),92.229.86.x/24,yes,blocked,blocked,none,2017-06-29
35244 (KMS-DE_AS),77.47.118.x/24,yes,blocked,blocked,none,2017-06-29
35244 (KMS-DE_AS),2001:4c50:1xx::/40,no,blocked,blocked,/56,2017-06-29
60294 (DE-DGW),185.22.143.x/24,yes,rewritten,rewritten,none,2017-06-29
6805 (TDDE-ASN1),85.178.33.x/24,yes,blocked,blocked,none,2017-06-29
6830 (LGI-UPC),109.91.34.x/24,yes,blocked,blocked,none,2017-06-29
6830 (LGI-UPC),2a02:908:cxx::/40,no,blocked,blocked,/64,2017-06-29
24961 (MYLOC-AS),46.20.46.x/24,no,blocked,blocked,/23,2017-06-29
24961 (MYLOC-AS),46.20.46.x/24,no,blocked,blocked,/23,2017-06-29
6805 (TDDE-ASN1),85.178.33.x/24,yes,unknown,blocked,none,2017-06-29
5605 (NETUSE),195.244.232.x/24,yes,unknown,unknown,none,2017-06-29
6805 (TDDE-ASN1),85.178.33.x/24,yes,unknown,blocked,none,2017-06-29
3320 (DTAG),217.230.126.x/24,yes,blocked,blocked,none,2017-06-29
3320 (DTAG),2003:c7:3xx::/40,no,blocked,blocked,/56,2017-06-29
6805 (TDDE-ASN1),85.178.33.x/24,yes,blocked,blocked,none,2017-06-29
6805 (TDDE-ASN1),92.229.88.x/24,yes,blocked,blocked,none,2017-06-29
6805 (TDDE-ASN1),85.178.33.x/24,yes,unknown,blocked,none,2017-06-29
6805 (TDDE-ASN1),85.178.33.x/24,yes,blocked,blocked,none,2017-06-29
3320 (DTAG),87.163.177.x/24,yes,blocked,blocked,none,2017-06-29
6805 (TDDE-ASN1),85.178.33.x/24,yes,blocked,blocked,none,2017-06-29
15465 (SiemensDE),194.138.39.x/24,yes,unknown,unknown,none,2017-06-29
